Date,Year,Month,HistAvgFlow,adjusted_historical
1963-02-01,1963,2,234.83999633789062,241.4003764358573
1963-03-01,1963,3,64.47000122070312,71.7217330586739
1963-04-01,1963,4,224.5500030517578,238.40313292663265
1963-05-01,1963,5,149.3699951171875,146.93175874258088
1963-06-01,1963,6,53.59000015258789,54.90074801703233
1963-07-01,1963,7,21.079999923706055,21.63902660929961
1963-08-01,1963,8,9.859999656677246,10.357254545643986
1963-09-01,1963,9,10.819999694824219,11.121567680313081
1963-10-01,1963,10,15.140000343322754,17.02240507112466
1963-11-01,1963,11,50.810001373291016,68.20503428479694
1963-12-01,1963,12,24.309999465942383,32.22460248184009
1964-01-01,1964,1,36.86000061035156,42.57449255945904
1964-02-01,1964,2,30.459999084472656,33.99766019141555
1964-03-01,1964,3,45.09000015258789,48.07638536375465
1964-04-01,1964,4,85.55999755859375,88.02146478470145
1964-05-01,1964,5,84.83999633789062,86.18631401437312
1964-06-01,1964,6,37.97999954223633,39.343214919625
1964-07-01,1964,7,13.710000038146973,14.416840922360247
1964-08-01,1964,8,6.880000114440918,7.2670937472674595
1964-09-01,1964,9,6.820000171661377,7.115856187933664
1964-10-01,1964,10,6.699999809265137,7.147958771653192
1964-11-01,1964,11,18.969999313354492,26.34270304368552
1964-12-01,1964,12,400.760009765625,433.5803315244661
1965-01-01,1965,1,224.9600067138672,232.40371694404078
1965-02-01,1965,2,104.87999725341797,111.9267454472816
1965-03-01,1965,3,104.12999725341797,108.37476469174705
1965-04-01,1965,4,193.0399932861328,195.07672074960428
1965-05-01,1965,5,153.6699981689453,152.43358995332667
1965-06-01,1965,6,70.3499984741211,70.92790972949219
1965-07-01,1965,7,24.030000686645508,24.90226817792861
1965-08-01,1965,8,15.720000267028809,15.924444198652424
1965-09-01,1965,9,10.800000190734863,11.153461490935227
1965-10-01,1965,10,10.520000457763672,11.299004835139167
1965-11-01,1965,11,28.600000381469727,34.903066012302595
1965-12-01,1965,12,19.6299991607666,30.25295755513928
1966-01-01,1966,1,33.18000030517578,40.08507472256097
1966-02-01,1966,2,27.81999969482422,32.130013220492735
1966-03-01,1966,3,94.2699966430664,97.28415103462136
1966-04-01,1966,4,132.92999267578125,134.81467573820865
1966-05-01,1966,5,81.37999725341797,82.28067605530175
1966-06-01,1966,6,20.969999313354492,21.60876106322644
1966-07-01,1966,7,9.289999961853027,9.742586516704327
1966-08-01,1966,8,7.260000228881836,7.590530643710949
1966-09-01,1966,9,6.170000076293945,6.478452572586317
1966-10-01,1966,10,6.170000076293945,6.441366257468876
1966-11-01,1966,11,41.220001220703125,62.487882159620504
1966-12-01,1966,12,87.01000213623047,105.05914405266932
1967-01-01,1967,1,120.77999877929688,127.79506559827159
1967-02-01,1967,2,116.41999816894533,125.25694599292426
1967-03-01,1967,3,188.92999267578125,196.56112173764888
1967-04-01,1967,4,100.97000122070312,104.61294768539231
1967-05-01,1967,5,262.3900146484375,256.50657355176565
1967-06-01,1967,6,190.22999572753906,187.56280756397013
1967-07-01,1967,7,49.77000045776367,49.66306042419683
1967-08-01,1967,8,14.5,14.746154008674392
1967-09-01,1967,9,12.149999618530273,12.328514855705325
1967-10-01,1967,10,14.880000114440918,16.867246387855086
1967-11-01,1967,11,14.170000076293945,16.69959766362707
1967-12-01,1967,12,21.559999465942383,31.73419148424172
1968-01-01,1968,1,41.5099983215332,44.088750178745826
1968-02-01,1968,2,146.61000061035156,154.63510425028193
1968-03-01,1968,3,105.55999755859375,110.41063113667727
1968-04-01,1968,4,90.41000366210938,92.48830671090484
1968-05-01,1968,5,72.7300033569336,73.49993052671603
1968-06-01,1968,6,27.219999313354492,28.229123066146602
1968-07-01,1968,7,11.510000228881836,12.095105118837918
1968-08-01,1968,8,8.4399995803833,8.880975354914755
1968-09-01,1968,9,7.170000076293945,7.5481800927223235
1968-10-01,1968,10,13.930000305175781,16.00083119319899
1968-11-01,1968,11,27.790000915527344,34.07140298913654
1968-12-01,1968,12,43.560001373291016,61.2962251277762
1969-01-01,1969,1,260.44000244140625,269.552541588361
1969-02-01,1969,2,99.18000030517578,105.54467519555807
1969-03-01,1969,3,86.44000244140625,88.52548486636478
1969-04-01,1969,4,215.3699951171875,228.98291063192858
1969-05-01,1969,5,291.9200134277344,288.52781198808367
1969-06-01,1969,6,115.66000366210938,115.33436875640315
1969-07-01,1969,7,31.229999542236328,32.06041849145087
1969-08-01,1969,8,14.130000114440918,14.398608010833371
1969-09-01,1969,9,11.539999961853027,11.746755614529755
1969-10-01,1969,10,16.329999923706055,17.704598141283295
1969-11-01,1969,11,16.43000030517578,22.070992228489352
1969-12-01,1969,12,129.3000030517578,140.27849890610287
1970-01-01,1970,1,416.4599914550781,423.9843414800765
1970-02-01,1970,2,125.97000122070312,134.58267309669753
1970-03-01,1970,3,121.66999816894531,123.3357208051167
1970-04-01,1970,4,67.4800033569336,68.63324317062167
1970-05-01,1970,5,84.08999633789062,85.28827775750794
1970-06-01,1970,6,41.5,42.73461991735518
1970-07-01,1970,7,17.979999542236328,18.424288195584655
1970-08-01,1970,8,9.119999885559082,9.420812848759729
1970-09-01,1970,9,8.5600004196167,9.046822666499434
1970-10-01,1970,10,12.0600004196167,13.634478275736326
1970-11-01,1970,11,53.599998474121094,71.50805116006045
1970-12-01,1970,12,80.5,98.82605710455535
1971-01-01,1971,1,84.13999938964844,94.88963543902253
1971-02-01,1971,2,77.20999908447266,82.63162366165446
1971-03-01,1971,3,161.61000061035156,169.06576612927117
1971-04-01,1971,4,166.8300018310547,168.52793444882803
1971-05-01,1971,5,222.1199951171875,221.2756597342656
1971-06-01,1971,6,157.4199981689453,156.12224605590424
1971-07-01,1971,7,47.02000045776367,46.92994499246066
1971-08-01,1971,8,17.59000015258789,17.702027011848127
1971-09-01,1971,9,13.390000343322754,13.551299086185415
1971-10-01,1971,10,15.270000457763672,17.010111697908588
1971-11-01,1971,11,19.260000228881836,26.748828636612235
1971-12-01,1971,12,28.6299991607666,43.809348460622
1972-01-01,1972,1,42.86000061035156,45.76098555256504
1972-02-01,1972,2,60.7599983215332,75.71120151303634
1972-03-01,1972,3,157.1999969482422,163.88220815697127
1972-04-01,1972,4,119.29000091552734,121.72318944714783
1972-05-01,1972,5,104.20999908447266,104.72320791321584
1972-06-01,1972,6,44.09000015258789,44.95646669975468
1972-07-01,1972,7,15.470000267028809,16.156883547268045
1972-08-01,1972,8,6.409999847412109,6.836135687160318
1972-09-01,1972,9,9.970000267028809,10.57816373243521
1972-10-01,1972,10,18.219999313354492,19.48620177257651
1972-11-01,1972,11,30.68000030517578,40.68131107679218
1972-12-01,1972,12,66.56999969482422,80.66131517578933
1973-01-01,1973,1,126.40000152587892,131.46362560018548
1973-02-01,1973,2,93.9000015258789,98.79892801024741
1973-03-01,1973,3,107.36000061035156,112.39632810096903
1973-04-01,1973,4,141.77000427246094,143.34080978090998
1973-05-01,1973,5,196.69000244140625,194.26746041249953
1973-06-01,1973,6,57.16999816894531,57.60833255313491
1973-07-01,1973,7,19.3700008392334,19.888061703829766
1973-08-01,1973,8,11.65999984741211,12.150726219735374
1973-09-01,1973,9,11.010000228881836,11.232642160473794
1973-10-01,1973,10,17.969999313354492,19.306902969896292
1973-11-01,1973,11,194.14999389648438,302.94976328216154
1973-12-01,1973,12,125.9800033569336,139.93318028666704
1974-01-01,1974,1,262.0299987792969,270.7650982905997
1974-02-01,1974,2,70.97000122070312,74.60625643759514
1974-03-01,1974,3,261.0,266.9793572338928
1974-04-01,1974,4,201.6199951171875,212.3544334317462
1974-05-01,1974,5,196.52999877929688,194.18932900937816
1974-06-01,1974,6,97.79000091552734,97.38716291395079
1974-07-01,1974,7,39.7599983215332,39.696420707335825
1974-08-01,1974,8,18.59000015258789,18.72342896905558
1974-09-01,1974,9,0.0,0.0
1974-10-01,1974,10,11.579999923706055,12.64895131214838
1974-11-01,1974,11,15.949999809265135,20.556125268279168
1974-12-01,1974,12,21.6200008392334,32.722728455078474
1975-01-01,1975,1,26.81999969482422,30.207727350284504
1975-02-01,1975,2,74.43000030517578,79.55765009859638
1975-03-01,1975,3,136.1199951171875,140.75959270887844
1975-04-01,1975,4,106.30999755859375,109.42634673512615
1975-05-01,1975,5,247.7100067138672,241.22489596718898
1975-06-01,1975,6,153.38999938964844,151.8128221822105
1975-07-01,1975,7,37.31999969482422,37.31032046087985
1975-08-01,1975,8,16.510000228881836,16.64255669516119
1975-09-01,1975,9,10.789999961853027,11.175567056204391
1975-10-01,1975,10,25.510000228881836,27.89933801681792
1975-11-01,1975,11,29.420000076293945,35.67291890765934
1975-12-01,1975,12,25.1299991607666,32.771074161462664
1976-01-01,1976,1,18.899999618530273,22.71672266994374
1976-02-01,1976,2,27.389999389648438,31.77701645840627
1976-03-01,1976,3,51.869998931884766,61.83888935886703
1976-04-01,1976,4,47.369998931884766,48.93557396862419
1976-05-01,1976,5,41.380001068115234,42.289366514892144
1976-06-01,1976,6,12.84000015258789,13.46257689627168
1976-07-01,1976,7,7.969999790191651,8.448816343979203
1976-08-01,1976,8,8.720000267028809,9.257112234002282
1976-09-01,1976,9,7.070000171661377,7.430415458327478
1976-10-01,1976,10,6.46999979019165,6.902135164263714
1976-11-01,1976,11,8.220000267028809,8.848069262715027
1976-12-01,1976,12,7.809999942779541,8.017257420274264
1977-01-01,1977,1,10.5600004196167,14.363853802478728
1977-02-01,1977,2,12.760000228881836,15.092124148028931
1977-03-01,1977,3,12.949999809265137,16.048876216583302
1977-04-01,1977,4,14.140000343322754,14.690428669308547
1977-05-01,1977,5,18.34000015258789,19.0990515781535
1977-06-01,1977,6,7.699999809265137,8.094927946017306
1977-07-01,1977,7,3.3499999046325684,3.5363929529942606
1977-08-01,1977,8,3.430000066757202,3.636509773901111
1977-09-01,1977,9,3.950000047683716,4.212859556787773
1977-10-01,1977,10,5.849999904632568,6.024981230900011
1977-11-01,1977,11,9.710000038146973,10.704167242734215
1977-12-01,1977,12,60.2599983215332,72.10816639195124
1978-01-01,1978,1,200.4199981689453,208.4536882694521
1978-02-01,1978,2,115.33999633789062,123.92718350179761
1978-03-01,1978,3,216.86000061035156,223.84051436814048
1978-04-01,1978,4,160.47999572753906,162.6720065654053
1978-05-01,1978,5,182.75,183.68523534058383
1978-06-01,1978,6,103.94999694824219,104.28105500495792
1978-07-01,1978,7,31.92000007629395,32.41863039072662
1978-08-01,1978,8,10.640000343322754,11.197375645612818
1978-09-01,1978,9,14.510000228881836,14.776366460979457
1978-10-01,1978,10,10.680000305175781,11.461649595304953
1978-11-01,1978,11,12.390000343322754,14.386845824061188
1978-12-01,1978,12,12.59000015258789,17.65931893854637
1979-01-01,1979,1,32.11000061035156,39.258349001657564
1979-02-01,1979,2,41.81999969482422,44.679721923207836
1979-03-01,1979,3,90.47000122070312,92.73893551855126
1979-04-01,1979,4,105.30000305175781,108.84937257867674
1979-05-01,1979,5,183.14999389648438,183.6641438372422
1979-06-01,1979,6,50.16999816894531,51.42209929591805
1979-07-01,1979,7,15.710000038146973,16.482523901320185
1979-08-01,1979,8,10.069999694824219,10.604530387517105
1979-09-01,1979,9,8.970000267028809,9.395012809006959
1979-10-01,1979,10,19.469999313354492,20.60769235939227
1979-11-01,1979,11,23.90999984741211,30.18791291177904
1979-12-01,1979,12,29.3799991607666,46.81470550971736
1980-01-01,1980,1,304.8399963378906,312.860346381571
1980-02-01,1980,2,217.2100067138672,225.68708281645965
1980-03-01,1980,3,119.31999969482422,122.35182246567054
1980-04-01,1980,4,119.69999694824219,121.86262394092178
1980-05-01,1980,5,123.30000305175781,123.74343456487081
1980-06-01,1980,6,65.37999725341797,65.61781157840535
1980-07-01,1980,7,30.479999542236328,31.432892581488158
1980-08-01,1980,8,13.84000015258789,14.148578352904941
1980-09-01,1980,9,9.779999732971191,10.312822447789234
1980-10-01,1980,10,10.430000305175781,11.292634606912616
1980-11-01,1980,11,12.470000267028809,14.681761452620503
1980-12-01,1980,12,32.279998779296875,50.70887299777659
1981-01-01,1981,1,36.43000030517578,42.607770195082786
1981-02-01,1981,2,71.5,75.49672287668791
1981-03-01,1981,3,72.30999755859375,75.98236327071767
1981-04-01,1981,4,76.51000213623047,77.48961534236814
1981-05-01,1981,5,51.290000915527344,53.11026202160032
1981-06-01,1981,6,16.920000076293945,17.41985532525543
1981-07-01,1981,7,6.460000038146973,6.832119593377749
1981-08-01,1981,8,5.650000095367432,6.016434169471952
1981-09-01,1981,9,6.349999904632568,6.6556322028748935
1981-10-01,1981,10,21.34000015258789,22.29904622947521
1981-11-01,1981,11,235.08999633789062,356.92333493732866
1981-12-01,1981,12,280.7799987792969,300.6813626216945
1982-01-01,1982,1,116.70999908447266,125.28002130954413
1982-02-01,1982,2,266.2799987792969,270.0368271032777
1982-03-01,1982,3,165.41000366210938,173.0094561497006
1982-04-01,1982,4,344.6499938964844,357.0533788382884
1982-05-01,1982,5,232.30999755859375,228.83318967599303
1982-06-01,1982,6,90.26000213623047,90.65292326721175
1982-07-01,1982,7,35.52000045776367,35.63389982069799
1982-08-01,1982,8,17.079999923706055,17.18708998699526
1982-09-01,1982,9,15.130000114440918,15.499878202565196
1982-10-01,1982,10,35.060001373291016,47.502079679581
1982-11-01,1982,11,62.65999984741211,95.95882385890563
1982-12-01,1982,12,140.27000427246094,147.1056977174717
1983-01-01,1983,1,139.69000244140625,145.5943027175517
1983-02-01,1983,2,232.27000427246094,239.82233365478146
1983-03-01,1983,3,399.2200012207031,409.6268741068416
1983-04-01,1983,4,175.52000427246094,176.92002663715826
1983-05-01,1983,5,250.55999755859375,243.96377765589804
1983-06-01,1983,6,235.52999877929688,230.38219001321025
1983-07-01,1983,7,72.69999694824219,73.05049106616504
1983-08-01,1983,8,29.81999969482422,30.153140354732766
1983-09-01,1983,9,19.299999237060547,19.714559595473553
1983-10-01,1983,10,23.3799991607666,25.013230593641854
1983-11-01,1983,11,175.1999969482422,281.0989066919626
1983-12-01,1983,12,293.7799987792969,315.65776497193286
1984-01-01,1984,1,127.06999969482422,131.7522254567288
1984-02-01,1984,2,97.45999908447266,103.53724138750097
1984-03-01,1984,3,144.69000244140625,153.4337403356259
1984-04-01,1984,4,86.41000366210938,88.77945251973313
1984-05-01,1984,5,101.1500015258789,101.81051362792388
1984-06-01,1984,6,48.7599983215332,49.82861230556638
1984-07-01,1984,7,20.700000762939453,21.25723492951859
1984-08-01,1984,8,12.029999732971191,12.59435783779885
1984-09-01,1984,9,10.9399995803833,11.169922165311814
1984-10-01,1984,10,16.84000015258789,18.218432397004857
1984-11-01,1984,11,49.2599983215332,68.09391713008523
1984-12-01,1984,12,36.150001525878906,51.52597472977952
1985-01-01,1985,1,25.110000610351562,27.840782196617226
1985-02-01,1985,2,38.70000076293945,40.89711651320855
1985-03-01,1985,3,64.81999969482422,71.67731192505359
1985-04-01,1985,4,133.97000122070312,136.68791121286483
1985-05-01,1985,5,66.77999877929688,66.97698484666998
1985-06-01,1985,6,22.270000457763672,22.951994147587726
1985-07-01,1985,7,11.710000038146973,12.273573862647961
1985-08-01,1985,8,7.239999771118164,7.5795885114693045
1985-09-01,1985,9,10.010000228881836,10.617169601306795
1985-10-01,1985,10,10.710000038146973,11.491960460333857
1985-11-01,1985,11,16.729999542236328,22.819804317079853
1985-12-01,1985,12,33.220001220703125,49.221508100333715
1986-01-01,1986,1,93.66999816894531,102.77670058161803
1986-02-01,1986,2,520.489990234375,524.6438907499002
1986-03-01,1986,3,338.19000244140625,348.17949417057406
1986-04-01,1986,4,120.08999633789062,121.57017872755138
1986-05-01,1986,5,77.86000061035156,78.72652454959523
1986-06-01,1986,6,32.65999984741211,33.32926052767558
1986-07-01,1986,7,15.329999923706055,15.935666018396121
1986-08-01,1986,8,9.09000015258789,9.42522735437926
1986-09-01,1986,9,16.170000076293945,16.54215159091408
1986-10-01,1986,10,17.3799991607666,18.7369382804333
1986-11-01,1986,11,14.050000190734863,16.525208150998626
1986-12-01,1986,12,13.180000305175781,18.82007024373003
1987-01-01,1987,1,19.59000015258789,24.527436906528234
1987-02-01,1987,2,55.959999084472656,68.4142267969675
1987-03-01,1987,3,88.08999633789062,89.89322911973616
1987-04-01,1987,4,54.5,56.22697188416292
1987-05-01,1987,5,29.65999984741211,30.344894394901992
1987-06-01,1987,6,12.380000114440918,13.03583151898482
1987-07-01,1987,7,8.229999542236328,8.728611876435371
1987-08-01,1987,8,6.429999828338623,6.8560912354166845
1987-09-01,1987,9,5.559999942779541,5.899782091287516
1987-10-01,1987,10,5.539999961853027,5.624395525251457
1987-11-01,1987,11,7.980000019073486,8.465813972397653
1987-12-01,1987,12,48.36000061035156,68.12560966283813
1988-01-01,1988,1,34.540000915527344,41.27673165139103
1988-02-01,1988,2,28.8700008392334,33.018190638415675
1988-03-01,1988,3,46.13999938964844,50.11011865498319
1988-04-01,1988,4,42.33000183105469,46.16704227458619
1988-05-01,1988,5,32.2400016784668,32.929447706257456
1988-06-01,1988,6,15.800000190734863,16.279891755499214
1988-07-01,1988,7,9.140000343322754,9.673989580944534
1988-08-01,1988,8,4.75,5.043608537563604
1988-09-01,1988,9,4.190000057220459,4.4746863395593275
1988-10-01,1988,10,5.389999866485596,5.390464945414563
1988-11-01,1988,11,35.63999938964844,55.47005498349471
1988-12-01,1988,12,16.209999084472656,24.897439748224144
1989-01-01,1989,1,18.420000076293945,22.33708865152078
1989-02-01,1989,2,46.75,50.94385136506639
1989-03-01,1989,3,295.54998779296875,306.82151019997656
1989-04-01,1989,4,145.69000244140625,147.28454144525384
1989-05-01,1989,5,59.66999816894531,61.9770439444727
1989-06-01,1989,6,25.399999618530273,26.23174008260126
1989-07-01,1989,7,10.5600004196167,10.89607233991515
1989-08-01,1989,8,7.650000095367432,7.962641650853729
1989-09-01,1989,9,9.010000228881836,9.461766951864869
1989-10-01,1989,10,21.520000457763672,22.636246598178705
1989-11-01,1989,11,19.34000015258789,26.86199045399093
1989-12-01,1989,12,16.75,26.022231884264627
1990-01-01,1990,1,39.310001373291016,42.89395145527561
1990-02-01,1990,2,23.770000457763672,26.64470842323295
1990-03-01,1990,3,86.41000366210938,88.51707410168301
1990-04-01,1990,4,72.80999755859375,73.78563457307914
1990-05-01,1990,5,43.869998931884766,44.99034109997736
1990-06-01,1990,6,37.13999938964844,38.15405909836693
1990-07-01,1990,7,11.350000381469727,11.91982671369775
1990-08-01,1990,8,7.90999984741211,8.28833542359118
1990-09-01,1990,9,6.849999904632568,7.159492928291604
1990-10-01,1990,10,6.46999979019165,6.902135164263714
1990-11-01,1990,11,8.819999694824219,10.081154241368399
1990-12-01,1990,12,9.510000228881836,10.407261397082332
1991-01-01,1991,1,9.510000228881836,11.649851433749413
1991-02-01,1991,2,13.260000228881836,15.528481420352653
1991-03-01,1991,3,111.3499984741211,115.70457448684009
1991-04-01,1991,4,77.4800033569336,79.11234661262958
1991-05-01,1991,5,73.0199966430664,73.82360900986775
1991-06-01,1991,6,29.829999923706055,30.790506080697448
1991-07-01,1991,7,11.34000015258789,11.901277277927628
1991-08-01,1991,8,8.100000381469727,8.51789278857058
1991-09-01,1991,9,5.309999942779541,5.651350206536938
1991-10-01,1991,10,7.679999828338623,8.117777194080455
1991-11-01,1991,11,10.699999809265137,12.013051366217859
1991-12-01,1991,12,11.9399995803833,16.614913707405417
1992-01-01,1992,1,12.920000076293945,21.456735351852217
1992-02-01,1992,2,52.720001220703125,57.73564779771507
1992-03-01,1992,3,52.75,62.58916200466888
1992-04-01,1992,4,68.66000366210938,69.72233063099132
1992-05-01,1992,5,23.489999771118164,24.32517855079399
1992-06-01,1992,6,9.979999542236328,10.472917639100501
1992-07-01,1992,7,5.159999847412109,5.452174021525332
1992-08-01,1992,8,7.90999984741211,8.28833542359118
1992-09-01,1992,9,4.840000152587891,5.175157191021915
1992-10-01,1992,10,7.789999961853027,8.224998371307139
1992-11-01,1992,11,9.010000228881836,10.490300452455894
1992-12-01,1992,12,27.860000610351562,38.093728685245395
1993-01-01,1993,1,89.33999633789062,98.69101341377541
1993-02-01,1993,2,79.4800033569336,83.1916667344419
1993-03-01,1993,3,316.69000244140625,327.2228366150937
1993-04-01,1993,4,198.3800048828125,206.33273198778693
1993-05-01,1993,5,171.1300048828125,172.36663498705997
1993-06-01,1993,6,98.48999786376953,98.18479019357976
1993-07-01,1993,7,24.059999465942383,24.939299933089686
1993-08-01,1993,8,12.34000015258789,12.85235542713878
1993-09-01,1993,9,10.850000381469727,11.111613645516327
1993-10-01,1993,10,13.920000076293945,15.991593481391526
1993-11-01,1993,11,13.539999961853027,16.022959608029854
1993-12-01,1993,12,24.31999969482422,32.13771207149155
1994-01-01,1994,1,20.549999237060547,26.41805031902172
1994-02-01,1994,2,30.709999084472656,34.040912487171596
1994-03-01,1994,3,60.689998626708984,69.21607441397883
1994-04-01,1994,4,49.20000076293945,49.37238648983054
1994-05-01,1994,5,41.720001220703125,42.68320260407969
1994-06-01,1994,6,12.899999618530273,13.488024722889257
1994-07-01,1994,7,6.889999866485596,7.292891541682242
1994-08-01,1994,8,6.039999961853027,6.445766008983985
1994-09-01,1994,9,4.880000114440918,5.217874987100395
1994-10-01,1994,10,8.229999542236328,8.659026637030074
1994-11-01,1994,11,14.550000190734863,17.721260924153754
1994-12-01,1994,12,28.059999465942383,40.290052813560614
1995-01-01,1995,1,239.7899932861328,247.84247879885197
1995-02-01,1995,2,140.8300018310547,147.3609076073091
1995-03-01,1995,3,567.510009765625,580.3726860344262
1995-04-01,1995,4,246.36000061035156,260.0419691566132
1995-05-01,1995,5,307.989990234375,303.7257656204666
1995-06-01,1995,6,152.4600067138672,150.67674862084084
1995-07-01,1995,7,51.65999984741211,51.615162949904
1995-08-01,1995,8,15.760000228881838,15.952684718111646
1995-09-01,1995,9,9.800000190734863,10.323170030645528
1995-10-01,1995,10,10.489999771118164,11.28428427300902
1995-11-01,1995,11,11.170000076293945,12.681902792384637
1995-12-01,1995,12,24.40999984741211,31.26735929628614
1996-01-01,1996,1,77.48999786376953,86.5668374879666
1996-02-01,1996,2,280.8800048828125,283.62520162226787
1996-03-01,1996,3,186.8000030517578,194.46851411358426
1996-04-01,1996,4,182.00999450683594,182.8781635553673
1996-05-01,1996,5,220.33999633789062,220.4230370503766
1996-06-01,1996,6,55.25,56.56362505265026
1996-07-01,1996,7,21.139999389648438,21.695583348473086
1996-08-01,1996,8,11.319999694824219,11.774764714524741
1996-09-01,1996,9,9.920000076293945,10.495097843788882
1996-10-01,1996,10,11.25,12.054849084152076
1996-11-01,1996,11,31.989999771118164,44.87665938785573
1996-12-01,1996,12,265.95001220703125,282.5546591810126
1997-01-01,1997,1,512.9199829101562,519.9876928558724
1997-02-01,1997,2,171.36000061035156,178.61161308260515
1997-03-01,1997,3,144.47000122070312,153.36015448153898
1997-04-01,1997,4,140.13999938964844,142.1104199394181
1997-05-01,1997,5,93.27999877929688,94.34051296275263
1997-06-01,1997,6,44.290000915527344,45.12708065624821
1997-07-01,1997,7,23.979999542236328,24.802016591270288
1997-08-01,1997,8,19.8700008392334,20.041633226744533
1997-09-01,1997,9,15.61999988555908,15.998398703488565
1997-10-01,1997,10,23.530000686645508,25.329467805953808
1997-11-01,1997,11,39.38999938964844,60.147236622803845
1997-12-01,1997,12,49.58000183105469,65.74331310947083
1998-01-01,1998,1,185.52000427246094,193.99672991422293
1998-02-01,1998,2,215.32000732421875,222.99756353258707
1998-03-01,1998,3,245.30999755859375,251.60016205220325
1998-04-01,1998,4,225.58999633789062,239.34272906843617
1998-05-01,1998,5,276.239990234375,272.0201438691215
1998-06-01,1998,6,253.47999572753906,247.02341157178256
1998-07-01,1998,7,85.11000061035156,85.66361730826236
1998-08-01,1998,8,30.690000534057617,31.06939022507343
1998-09-01,1998,9,25.829999923706055,26.349297808870546
1998-10-01,1998,10,27.09000015258789,32.96774406018054
1998-11-01,1998,11,66.36000061035156,107.40278296622526
1998-12-01,1998,12,103.12999725341797,121.36232366094923
1999-01-01,1999,1,168.24000549316406,177.73908356119938
1999-02-01,1999,2,243.7899932861328,248.56932138634662
1999-03-01,1999,3,211.08999633789062,218.31540005285527
1999-04-01,1999,4,184.92999267578125,185.42370016944892
1999-05-01,1999,5,206.4499969482422,201.65042144891615
1999-06-01,1999,6,96.94000244140625,96.76819444912607
1999-07-01,1999,7,28.739999771118164,29.35007388449851
1999-08-01,1999,8,11.09000015258789,11.545216261098535
1999-09-01,1999,9,9.59000015258789,10.145054590496363
1999-10-01,1999,10,12.34000015258789,14.03995040983499
1999-11-01,1999,11,19.489999771118164,26.989924386922723
1999-12-01,1999,12,18.579999923706055,29.473030001411157
2000-01-01,2000,1,84.08999633789062,94.92444492159517
2000-02-01,2000,2,177.1199951171875,183.38759004373745
2000-03-01,2000,3,145.67999267578125,153.34546039890856
2000-04-01,2000,4,161.22000122070312,163.33046942430215
2000-05-01,2000,5,97.2699966430664,98.06232207650363
2000-06-01,2000,6,33.86000061035156,34.65484907003627
2000-07-01,2000,7,14.539999961853027,15.206865699100439
2000-08-01,2000,8,10.0600004196167,10.591933501224801
2000-09-01,2000,9,10.130000114440918,10.681703998513031
2000-10-01,2000,10,11.229999542236328,12.030417660458417
2000-11-01,2000,11,12.350000381469727,14.234193607667278
2000-12-01,2000,12,15.810000419616701,24.274579818684593
2001-01-01,2001,1,15.329999923706055,21.993235920452573
2001-02-01,2001,2,22.200000762939453,24.955763945008822
2001-03-01,2001,3,65.1500015258789,71.41118225981968
2001-04-01,2001,4,58.5,60.68949945599478
2001-05-01,2001,5,54.97999954223633,57.154897229239246
2001-06-01,2001,6,11.869999885559082,12.476341720965696
2001-07-01,2001,7,10.569999694824219,10.907427105263515
2001-08-01,2001,8,9.130000114440918,9.419388525028888
2001-09-01,2001,9,8.649999618530273,9.115345875212858
2001-10-01,2001,10,9.0,9.59330998370277
2001-11-01,2001,11,22.549999237060547,29.39510636892427
2001-12-01,2001,12,46.59000015258789,65.60356847474833
2002-01-01,2002,1,83.86000061035156,95.2041472411789
2002-02-01,2002,2,49.9900016784668,54.59862986666981
2002-03-01,2002,3,77.22000122070312,79.76340396621931
2002-04-01,2002,4,108.55999755859375,111.35778973439496
2002-05-01,2002,5,61.9900016784668,62.97230934482577
2002-06-01,2002,6,23.799999237060547,24.549629773614882
2002-07-01,2002,7,10.880000114440918,11.298277550885391
2002-08-01,2002,8,8.779999732971191,9.258203511988745
2002-09-01,2002,9,42.970001220703125,43.77528222822879
2002-10-01,2002,10,47.88999938964844,69.04953621393226
2002-11-01,2002,11,128.13999938964844,218.5306518266073
2002-12-01,2002,12,183.85000610351562,193.66228935944457
2003-01-01,2003,1,152.1999969482422,159.718210361257
2003-02-01,2003,2,80.44000244140625,83.12932677105677
2003-03-01,2003,3,120.52999877929688,122.69113973935269
2003-04-01,2003,4,132.82000732421875,134.6048678493937
2003-05-01,2003,5,183.2100067138672,183.64341903647144
2003-06-01,2003,6,63.470001220703125,63.55352648531817
2003-07-01,2003,7,16.81999969482422,17.539418521985212
2003-08-01,2003,8,12.050000190734863,12.635362664517672
2003-09-01,2003,9,9.970000267028809,10.57816373243521
2003-10-01,2003,10,9.869999885559082,10.44709774475248
2003-11-01,2003,11,12.569999694824219,14.899797501877833
2003-12-01,2003,12,63.91999816894532,76.93194363169225
2004-01-01,2004,1,54.90999984741211,58.917428793822516
2004-02-01,2004,2,134.55999755859375,141.1738260598383
2004-03-01,2004,3,172.10000610351562,179.73711059686207
2004-04-01,2004,4,104.08000183105469,108.14895835797238
2004-05-01,2004,5,65.86000061035156,66.10332571697546
2004-06-01,2004,6,22.25,22.931128971683933
2004-07-01,2004,7,10.579999923706055,10.921386493882892
2004-08-01,2004,8,8.1899995803833,8.605431343368267
2004-09-01,2004,9,8.350000381469727,8.76895922407904
2004-10-01,2004,10,10.140000343322754,11.107870699863517
